lane,shipment_count,total_emissions,average_emissions,average_utilization,average_speed_kmph,average_transit_time_hrs,average_co2_per_ton_km,hotspot_tag,recommendation_summary
Karur - Kakinada,9,6149,683.2222222,66.55555556,46.51111111,43.66666667,0.028150667,Normal,Monitor performance
Karur - Kanpur,13,11668,897.5384615,74.84615385,53.35384615,32.23846154,0.090108923,Normal,Monitor performance
Karur - Karnal,9,5140,571.1111111,72.66666667,47.94444444,25.36666667,0.044455,Normal,Monitor performance
Karur - Katni,6,2122.7,353.7833333,65.66666667,51.3,16.8,0.048888667,Low Utilization Lane,Improve load planning and shipment consolidation
Karur - Khandwa,6,10359,1726.5,57,54.28333333,49.18333333,0.069804833,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Karur - Kochi,11,7918,719.8181818,69.09090909,50.3,41.47272727,0.069401545,Normal,Monitor performance
Karur - Kolhapur,4,3705.6,926.4,71,54.275,45.975,0.04669475,Normal,Monitor performance
Karur - Kolkata,7,4321.7,617.3857143,73.57142857,50.48571429,27.58571429,0.027951143,Normal,Monitor performance
Karur - Kota,11,3153.8,286.7090909,71.27272727,52.2,14.12727273,0.047054727,Normal,Monitor performance
Karur - Lucknow,11,7986.2,726.0181818,74.45454545,47.09090909,25.68181818,0.122347909,Normal,Monitor performance
Karur - Ludhiana,12,11548.2,962.35,64.83333333,44.74166667,56.24166667,0.055177333,Low Utilization Lane,Improve load planning and shipment consolidation
Karur - Madurai,13,9978.9,767.6076923,71.15384615,55.23846154,22.26923077,0.084924154,Normal,Monitor performance
Karur - Mangalore,5,1708,341.6,63.4,46.16,17.48,0.0742878,Low Utilization Lane,Improve load planning and shipment consolidation
Karur - Meerut,8,7513.8,939.225,81.25,52.4375,53.5375,0.040704625,Normal,Monitor performance
Karur - Nagpur,10,5135.9,513.59,76,43.01,31.71,0.0294103,Normal,Monitor performance
Karur - Nellore,7,1916.9,273.8428571,67.42857143,48.64285714,17.45714286,0.035625714,Normal,Monitor performance
Karur - Panipat,12,8486.2,707.1833333,59.91666667,50.475,29.06666667,0.040528083,Low Utilization Lane,Improve load planning and shipment consolidation
Karur - Patna,10,8431.8,843.18,75.5,53.12,33.92,0.0360731,Normal,Monitor performance
Karur - Prayagraj,6,5565.8,927.6333333,68.83333333,49.45,44.53333333,0.0607355,Normal,Monitor performance
Karur - Pune,12,3142.8,261.9,60.75,50.45,14.65833333,0.02748925,Low Utilization Lane,Improve load planning and shipment consolidation
Karur - Purnia,14,20241,1445.785714,70.78571429,51.49285714,52.59285714,0.097942,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Karur - Raipur,9,9419,1046.555556,69,46.64444444,45.03333333,0.048092111,Normal,Monitor performance
Karur - Rajkot,6,4244.8,707.4666667,75.5,48.48333333,36.2,0.061553167,Normal,Monitor performance
Karur - Ranchi,15,3909.5,260.6333333,68,46.33333333,18.03333333,0.035908533,Normal,Monitor performance
Karur - Ratlam,7,4983,711.8571429,60.42857143,52.61428571,42.18571429,0.027212286,Low Utilization Lane,Improve load planning and shipment consolidation
Karur - Rewa,13,1302.6,100.2,69.30769231,49.24615385,8.853846154,0.030965769,Normal,Monitor performance
Karur - Rohtak,8,1193.4,149.175,69.25,49.5125,10.45,0.057862625,Normal,Monitor performance
Karur - Rourkela,7,4376.5,625.2142857,68.71428571,51.05714286,26.47142857,0.088845286,Normal,Monitor performance
Karur - Sagar,3,2678.4,892.8,69.33333333,58.66666667,42.33333333,0.022889333,Normal,Monitor performance
Karur - Salem,15,13368.8,891.2533333,69.8,52.82,34.43333333,0.039018467,Normal,Monitor performance
Karur - Satna,14,343.2,24.51428571,65.92857143,45.5,5.2,0.056340357,Low Utilization Lane,Improve load planning and shipment consolidation
Karur - Shillong,7,4722.2,674.6,69.42857143,44.75714286,30.94285714,0.084397,Normal,Monitor performance
Karur - Shimla,10,6419.2,641.92,69.2,54.2,27.51,0.0398881,Normal,Monitor performance
Karur - Silchar,10,3804.2,380.42,65.5,50.41,17.72,0.0566612,Low Utilization Lane,Improve load planning and shipment consolidation
Karur - Siliguri,12,5344.3,445.3583333,61.83333333,48.93333333,14.96666667,0.062847667,Low Utilization Lane,Improve load planning and shipment consolidation
Karur - Solapur,9,8427.4,936.3777778,66.66666667,48.53333333,47.9,0.039571222,Normal,Monitor performance
Karur - Srinagar,15,13905.7,927.0466667,68.26666667,49.18666667,38.34,0.049550333,Normal,Monitor performance
Karur - Surat,10,7058.7,705.87,65,49.06,29.41,0.0302036,Low Utilization Lane,Improve load planning and shipment consolidation
Karur - Thiruvananthapuram,10,6931.5,693.15,69.3,52.53,30.09,0.0583406,Normal,Monitor performance
Karur - Tirunelveli,14,3717.1,265.5071429,74.71428571,49.13571429,17.51428571,0.040858857,Normal,Monitor performance
Karur - Tirupati,5,3156.1,631.22,62.2,51.4,28.48,0.039831,Low Utilization Lane,Improve load planning and shipment consolidation
Karur - Tiruppur,12,11679,973.25,73.83333333,51.15,45.16666667,0.04670175,Normal,Monitor performance
Karur - Trichy,10,2538.8,253.88,74.4,46.47,14.23,0.0417696,Normal,Monitor performance
Karur - Udaipur,7,2342.7,334.6714286,72.57142857,52.57142857,16.32857143,0.065962143,Normal,Monitor performance
Karur - Vadodara,9,18778.3,2086.477778,78.11111111,47.64444444,65.44444444,0.140383111,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Karur - Varanasi,9,8294.3,921.5888889,72.77777778,49.94444444,36.35555556,0.050513,Normal,Monitor performance
Karur - Vidisha,11,11323.3,1029.390909,71,50.64545455,39.04545455,0.041151545,Normal,Monitor performance
Karur - Visakhapatnam,11,5055.3,459.5727273,68.54545455,49.19090909,24.23636364,0.071862636,Normal,Monitor performance
Karur - Warangal,8,11582.1,1447.7625,70.75,47.775,53.0125,0.072276,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Karur - Wardha,17,7806.6,459.2117647,70.70588235,52.37058824,20.66470588,0.043769765,Normal,Monitor performance
Karur - Yavatmal,9,11659.7,1295.522222,67,51.73333333,49.42222222,0.047304667,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Agartala,10,12158,1215.8,66.1,50.02,51.48,0.0579385,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Agra,13,17414.3,1339.561538,67,51.76923077,55.42307692,0.053248769,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Ahmedabad,13,6886.9,529.7615385,75.69230769,55.73846154,19.7,0.076045923,Normal,Monitor performance
Katni - Ajmer,12,11006.1,917.175,71.33333333,48.45833333,39.975,0.051260917,Normal,Monitor performance
Katni - Akola,7,6977.1,996.7285714,69.14285714,48.31428571,41.67142857,0.089688571,Normal,Monitor performance
Katni - Alwar,10,10388.5,1038.85,58.8,53.45,57.54,0.0243669,Low Utilization Lane,Improve load planning and shipment consolidation
Katni - Amritsar,8,8854.8,1106.85,76.875,50.225,53.475,0.05255375,Normal,Monitor performance
Katni - Anantapur,9,1466.3,162.9222222,69.55555556,49.74444444,10.34444444,0.036405333,Normal,Monitor performance
Katni - Asansol,12,4070.1,339.175,70,51.15833333,15.11666667,0.043004833,Normal,Monitor performance
Katni - Ballari,11,10805.2,982.2909091,67.18181818,48.7,39.34545455,0.062680091,Normal,Monitor performance
Katni - Bangalore,13,5597.7,430.5923077,70.92307692,47.13076923,20.27692308,0.085734615,Normal,Monitor performance
Katni - Bareilly,6,2091.8,348.6333333,71.33333333,46.83333333,18.08333333,0.071780167,Normal,Monitor performance
Katni - Belagavi,5,215.8,43.16,73.6,48.12,6.8,0.025895,Normal,Monitor performance
Katni - Belgaum,7,10362.3,1480.328571,75,50.02857143,48.97142857,0.052689,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Bhubaneswar,16,24409.2,1525.575,72.125,49.1625,55.43125,0.061718438,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Bikaner,13,16521.8,1270.907692,74.92307692,47.61538462,56.7,0.041800385,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Bilaspur,11,13007,1182.454545,69.36363636,50.3,55.03636364,0.030888909,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Bokaro,14,6447.3,460.5214286,67.42857143,56.19285714,18.01428571,0.055971143,Normal,Monitor performance
Katni - Burhanpur,14,16404.1,1171.721429,73.71428571,51.82857143,39.28571429,0.079908357,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Chandigarh,7,1501.8,214.5428571,73.71428571,51.17142857,13.4,0.065029429,Normal,Monitor performance
Katni - Chandrapur,12,6685.2,557.1,71.33333333,49.28333333,27.29166667,0.063776917,Normal,Monitor performance
Katni - Chennai,11,5358.1,487.1,73.09090909,46.99090909,29.45454545,0.062631,Normal,Monitor performance
Katni - Coimbatore,13,21232.1,1633.238462,75.46153846,50.03076923,58.43846154,0.087168154,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Davangere,4,2246.5,561.625,82.25,45.15,21.9,0.080425,Normal,Monitor performance
Katni - Dehradun,5,2162.3,432.46,64.6,55.86,14.7,0.073817,Low Utilization Lane,Improve load planning and shipment consolidation
Katni - Delhi,13,12670,974.6153846,70.69230769,49.30769231,37.26923077,0.052638462,Normal,Monitor performance
Katni - Dhanbad,12,11454.8,954.5666667,81.66666667,53.06666667,35.51666667,0.033209083,Normal,Monitor performance
Katni - Erode,10,5730.6,573.06,71,53.23,28.39,0.0583527,Normal,Monitor performance
Katni - Ghaziabad,10,11630.6,1163.06,77.8,44.65,43.47,0.0660489,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Guntur,9,10230.4,1136.711111,74.66666667,53.12222222,40.53333333,0.112085667,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Gurgaon,5,2972.5,594.5,65.6,52.02,39.58,0.0356356,Low Utilization Lane,Improve load planning and shipment consolidation
Katni - Guwahati,10,7408.1,740.81,62.5,49.64,42.73,0.0979715,Low Utilization Lane,Improve load planning and shipment consolidation
Katni - Gwalior,12,6971,580.9166667,68.58333333,50.00833333,26.83333333,0.043346,Normal,Monitor performance
Katni - Haldia,14,9395.1,671.0785714,68.57142857,49.56428571,26.38571429,0.063526429,Normal,Monitor performance
Katni - Haridwar,11,8068.5,733.5,67.54545455,50.63636364,45.49090909,0.033721364,Normal,Monitor performance
Katni - Hassan,10,3173.8,317.38,67.7,52.04,14.66,0.0729692,Normal,Monitor performance
Katni - Hisar,11,10645.9,967.8090909,70.81818182,48.49090909,41.82727273,0.030754727,Normal,Monitor performance
Katni - Hoshangabad,10,2856.1,285.61,75.9,49.58,17.69,0.0520899,Normal,Monitor performance
Katni - Hubli,6,4688.8,781.4666667,78.33333333,47.58333333,33.46666667,0.082746333,Normal,Monitor performance
Katni - Imphal,7,2281.1,325.8714286,65.28571429,53.61428571,14.37142857,0.056528571,Low Utilization Lane,Improve load planning and shipment consolidation
Katni - Indore,9,3076.9,341.8777778,72.44444444,52.18888889,14.64444444,0.035875444,Normal,Monitor performance
Katni - Itanagar,11,8040.7,730.9727273,75.27272727,54.5,32.55454545,0.050788727,Normal,Monitor performance
Katni - Jabalpur,5,605.5,121.1,71.2,53.6,8.08,0.0655032,Normal,Monitor performance
Katni - Jaipur,13,4580.1,352.3153846,67.76923077,47.1,16.3,0.039795615,Normal,Monitor performance
Katni - Jalandhar,5,1517,303.4,62.2,51.96,15.82,0.0234226,Low Utilization Lane,Improve load planning and shipment consolidation
Katni - Jharsuguda,7,6984.5,997.7857143,66.28571429,47.98571429,39.51428571,0.077188143,Normal,Monitor performance
Katni - Jodhpur,10,6990.5,699.05,61.7,55,25.29,0.0799892,Low Utilization Lane,Improve load planning and shipment consolidation
Katni - Kanpur,8,4018.8,502.35,71.875,50.0375,21.8625,0.071419625,Normal,Monitor performance
Katni - Karnal,8,6788.7,848.5875,73.625,52.8375,29.225,0.054887625,Normal,Monitor performance
Katni - Kharagpur,8,7197.8,899.725,71.375,52.275,37.65,0.0429565,Normal,Monitor performance
Katni - Kolhapur,9,13653.2,1517.022222,74.77777778,49.16666667,55.01111111,0.046524667,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Kolkata,9,7268.8,807.6444444,64.11111111,52.01111111,28.62222222,0.089045556,Low Utilization Lane,Improve load planning and shipment consolidation
Katni - Korba,10,14368.3,1436.83,77.2,52.74,55.34,0.0380178,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Lucknow,13,9738.7,749.1307692,68.46153846,55.37692308,32.63846154,0.06731,Normal,Monitor performance
Katni - Ludhiana,7,5132.6,733.2285714,76.85714286,44.85714286,51.08571429,0.023769429,Normal,Monitor performance
Katni - Madurai,3,1251.7,417.2333333,66.33333333,50.9,28.73333333,0.040348667,Normal,Monitor performance
Katni - Mangalore,14,7073,505.2142857,78.71428571,50.67142857,28.17142857,0.039787786,Normal,Monitor performance
Katni - Meerut,6,9355.8,1559.3,62.5,46.7,58.18333333,0.0801575,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Katni - Mumbai,10,11826.3,1182.63,70,50.31,49.03,0.0319623,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Nagpur,8,6845.7,855.7125,67.75,52.2625,25.7375,0.052251875,Normal,Monitor performance
Katni - Nashik,10,5315.8,531.58,71.1,53.53,22.88,0.0682596,Normal,Monitor performance
Katni - Nellore,14,4497.8,321.2714286,66.64285714,51.82857143,14.30714286,0.064982286,Normal,Monitor performance
Katni - Panipat,4,1358.3,339.575,81.25,59.65,25.3,0.0165475,Normal,Monitor performance
Katni - Prayagraj,7,4859,694.1428571,66,49.91428571,37.04285714,0.063290143,Normal,Monitor performance
Katni - Pune,11,1556.6,141.5090909,64.36363636,51.42727273,7.627272727,0.050671545,Low Utilization Lane,Improve load planning and shipment consolidation
Katni - Purnia,10,19665.1,1966.51,59.1,46.69,65.42,0.0746443,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Katni - Rajkot,8,6735.3,841.9125,67,51.6375,34.2125,0.053024625,Normal,Monitor performance
Katni - Ranchi,7,1972.9,281.8428571,72,50.44285714,13.07142857,0.098304571,Normal,Monitor performance
Katni - Ratlam,7,11387,1626.714286,67.14285714,49.7,47.85714286,0.043405286,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Rewa,6,1899.5,316.5833333,76.33333333,51.5,20.53333333,0.024685833,Normal,Monitor performance
Katni - Rohtak,9,2443.5,271.5,68.88888889,42.96666667,16.46666667,0.040951,Normal,Monitor performance
Katni - Rourkela,6,1443.5,240.5833333,85,52.98333333,13.31666667,0.030303167,Normal,Monitor performance
Katni - Sagar,9,10361.8,1151.311111,71.33333333,53.21111111,45.91111111,0.055972556,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Salem,10,10703.3,1070.33,65.1,52.75,38.54,0.0393703,Low Utilization Lane,Improve load planning and shipment consolidation
Katni - Sangli,6,956.9,159.4833333,84.83333333,52,8.783333333,0.040230667,Normal,Monitor performance
Katni - Satna,7,2580.8,368.6857143,73.42857143,48.38571429,17,0.060437857,Normal,Monitor performance
Katni - Shillong,7,1474.6,210.6571429,68.14285714,49.24285714,16.47142857,0.039187714,Normal,Monitor performance
Katni - Shimla,14,8732.2,623.7285714,73.85714286,53.38571429,32.7,0.036813,Normal,Monitor performance
Katni - Silchar,12,2466.9,205.575,82.83333333,51.925,14.875,0.041843583,Normal,Monitor performance
Katni - Siliguri,7,2629.9,375.7,66.71428571,50.87142857,26.74285714,0.036564571,Normal,Monitor performance
Katni - Solapur,8,12170.4,1521.3,75.125,49.7,53.6,0.039630375,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Katni - Sonipat,9,8759.3,973.2555556,68.55555556,50.67777778,37.55555556,0.033899333,Normal,Monitor performance
Katni - Srinagar,8,4407,550.875,71.375,52.2625,32.35,0.07042825,Normal,Monitor performance
Katni - Surat,8,4105.6,513.2,67.75,51.85,23.0625,0.0591285,Normal,Monitor performance
Katni - Thiruvananthapuram,13,9571.5,736.2692308,71.61538462,47.96153846,40.01538462,0.060937,Normal,Monitor performance
Katni - Tirunelveli,7,3322.2,474.6,70.14285714,47.75714286,20.01428571,0.060715,Normal,Monitor performance
Katni - Tiruppur,10,9466.4,946.64,64.3,43.25,43.2,0.050329,Low Utilization Lane,Improve load planning and shipment consolidation
Katni - Trichy,3,321,107,83,36.36666667,8.733333333,0.105651,Normal,Monitor performance
Katni - Tuticorin,8,6424.8,803.1,68.625,51.025,35.3875,0.043332875,Normal,Monitor performance
Katni - Udaipur,10,7025.4,702.54,62.2,50.79,26.83,0.0491988,Low Utilization Lane,Improve load planning and shipment consolidation
Katni - Vadodara,10,12794.3,1279.43,65.7,52.27,56.01,0.0460008,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Katni - Varanasi,6,5305.7,884.2833333,73.66666667,48.33333333,31.4,0.033167167,Normal,Monitor performance
Katni - Vidisha,17,9333.4,549.0235294,68.47058824,46.77647059,29.35294118,0.041209824,Normal,Monitor performance
Katni - Vijayawada,14,13737.3,981.2357143,72.64285714,49.45,40.04285714,0.057941071,Normal,Monitor performance
Katni - Visakhapatnam,11,3647.6,331.6,68.90909091,48.94545455,17.29090909,0.048237,Normal,Monitor performance
Katni - Wardha,8,4601.3,575.1625,71.5,47.9125,23.2125,0.05134225,Normal,Monitor performance
Katni - Yavatmal,12,14871.9,1239.325,69.83333333,50.7,52.73333333,0.082445167,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Khandwa - Agartala,11,2272.9,206.6272727,66.27272727,52.10909091,13.92727273,0.039193273,Normal,Monitor performance
Khandwa - Agra,12,2027.3,168.9416667,71.5,50.525,9.425,0.069715917,Normal,Monitor performance
Khandwa - Ahmedabad,8,6632.8,829.1,70.125,47.825,41.1125,0.022174875,Normal,Monitor performance
Khandwa - Ajmer,11,5277.1,479.7363636,77,50.39090909,22.88181818,0.034144091,Normal,Monitor performance
Khandwa - Akola,10,4183.5,418.35,62.5,52.27,18.49,0.0843565,Low Utilization Lane,Improve load planning and shipment consolidation
Khandwa - Alwar,11,6576.8,597.8909091,63.27272727,47.16363636,33.18181818,0.035972273,Low Utilization Lane,Improve load planning and shipment consolidation
Khandwa - Ambala,8,3650.5,456.3125,73.875,46.7,22.55,0.0937915,Normal,Monitor performance
Khandwa - Amritsar,5,2214,442.8,74.6,57.2,15.96,0.0302022,Normal,Monitor performance
Khandwa - Anantapur,10,13237.2,1323.72,65.5,54.63,46.72,0.07027,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Khandwa - Asansol,10,20666.4,2066.64,72.1,49.13,61.86,0.0818347,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Khandwa - Aurangabad,7,2395.2,342.1714286,62.28571429,51.98571429,15.15714286,0.044484143,Low Utilization Lane,Improve load planning and shipment consolidation
